,date,review,rating,isEdited,title,userName,developerResponse
1020,6/30/2023 7:28,"NUKNUKAN NG PANGIT!!! MASABI LANG NA MAY BAGO KAYA KAHIT BASURA ANG APP NILABAS. CAN YOU ALL DO A PROPER CX SO YOU CAN CREATE A DECENT UI/UX????!!!??!!!! Obviously, the one who managed and approved this app was inutil and a complete moron! Keys, arrows, sections, etc., not intuitive and NOT RESPONSIVE.",1,FALSE,BASURA!!!!,noCXleadstobadUIUX,
1021,5/28/2023 9:36,Is the new app made from a free app maker? 0/5,1,FALSE,It’s hideous,Ranran749,
1022,5/7/2023 0:36,practically unusable in iPad with no cellular capabilities.,1,FALSE,can’t be used in iPad with no SIM,nethskie_25,
1023,6/24/2023 18:45,i cannot login speith my ipad since it doesn’t have sms capability.,1,FALSE,useless cannot login with ipad no sms,waxs asgard,
1024,9/10/2023 12:40,Can’t log on,1,FALSE,Poor App,Concernuser123,
1025,7/28/2023 10:14,Let us use copy+paste to prevent mistype!!!,1,FALSE,Pathetic,GATX101,
1026,9/15/2023 2:45,Still noy working,1,FALSE,2nd time flop,slingkingly,
1027,6/2/2023 3:26,This app is not good. I like more the older or the other app.,1,FALSE,NO GOOD,Gateway2015,
1028,9/14/2023 9:50,Hindi makasent any transactions! Laging failed,1,FALSE,Not recommended,kykykykyky21,
1029,9/12/2023 7:46,Disappointing,1,FALSE,Forced closing,ShameonDevelopers,
1030,8/22/2023 17:47,all the transactions always failed,1,FALSE,worst app ever built,mvbss Sa aswa,
1031,9/12/2023 9:48,I don’t understand why there should be another app THEN TO CONFIRM YOUR TRANSFER YOU NEED TO SWITCH TO THE OLD APP PA! SO BAKIT ULI NAGPALIT????,1,FALSE,TOO HARD TO PAY BILLS AND TRANSFER,Judayu,
1032,5/12/2023 14:41,"You need to hire a better UI/UX resource.
Im using the old app.",1,FALSE,UX,jbrcagampan,
1033,8/22/2023 21:33,App is crashing ATM,1,FALSE,Crash,luxxxx88,
1034,7/21/2023 5:49,bpi keeps reminding me to download its app but it doesnt work on ipad without sim. cant be used with my ipad.,1,FALSE,incompatible,alvin fangstorm,
1035,5/15/2023 9:33,Dont switch to this app the old one was WAY BATTER,1,FALSE,TERRIBLE UI,Junex152,
1036,4/12/2023 1:50,"Hindi naman mag verify after texting, failure lagi kahit malakas naman ang internet",1,FALSE,Unable to verify,Jie113092,
1037,8/29/2023 3:31,This is a Big Failure you can't transfer to your wallet,1,FALSE,YOU CANT TRANFER TO GCASH,Mengdom,
1038,8/10/2023 7:36,Dont fall for this scammer app. They got 120k php on my account today. Mamatay na kayo,1,FALSE,Scaaammmm,Gotohellforever,
1039,7/30/2023 2:43,"sa credit card di naloload lahat ng purchases which is mas okay sa old app.. cnu kaya architect nito pangit ng interface, mas nakakalito ito kesa sa old app..",1,FALSE,old is better than new app..,tons_bogs,
1040,9/15/2023 6:56,What's wrong with BPI!?? Napag iiwanan na kayo. Ano na?,1,FALSE,Still can't support convert to installment,kimchimmy,
1041,4/3/2023 11:10,Ang hassle nmn need pa nmagpalipat lipat ng simcard pra lang mkalogin.,1,FALSE,Sim card inserted on same device,Mesh22p,
1042,9/15/2023 7:50,Keeps on loading.,1,FALSE,APP NOT WORKING,Lololololol090706,
1043,8/2/2023 6:32,How the hell do we transfer if it doesnt send the sms,1,FALSE,MOBILE SUTHENTICATION OR SMS NOT WORKING!,Arch1971,
1044,8/6/2023 23:27,Very bad hahaha app ampanget na,1,FALSE,Poor ui,Shauuunnnn,
1045,9/20/2023 2:23,Tedious and app unresponsive thrice I attempted to log in.,1,FALSE,Migration,rdtan,
1046,6/22/2023 12:12,Great,5,FALSE,Review,giiiiijjjjuuuu,
1047,7/20/2023 8:20,Kailangan pa namin gumastos para sa SMS para lang maregister namin ang device namin sa system nyo at para magamit ang bagong app nyo? Bulok!,1,FALSE,Just crazy..,Enliko Gabriuoul,
1048,8/26/2023 4:36,ibalik niyo ung dating bpi mobile app anh hirap mag activate ng account dito. walang kwentang update.,1,FALSE,BPI MOBILE APP,enzzzzzooo,
1049,8/30/2023 1:37,Always on maintenance,1,FALSE,Maintenance,KenCardinal,
1050,9/20/2023 14:12,"Review

I am having an issue with registering my mobile in the new app. Understandable that some process is part of the security, and when I am need to register my phone to the app I, part of registration is to send a text message to BPI but my sim card is GOMO so I am not able to send the text message because my service in GOMO is like postpaid ish rather than prepaid, so I am not able to register my phone to the new app, even tho the send text message failed, my old BPI app is notifying me that register successfully, It is a bit confusing.

Listed below are the hassle that the new app caused:

Old BPI app is better (don’t fix it if it ain’t broke) 
Minimalism is not always a go to, (BPI is trying to follow the trend for a clout) this is the part that BPI forgot UI - UX, minimalism is a trend that BPI trying to follow but failed miserably. Do not always follow the trend.
As a mandatory to transition to use the old app to the new one, BPI forgot check all the information before implementing the app, they should have include all sim card (wether it is prepaid or postpaid) as I am not able to register my mobile because my number is GOMO.
Following the registration issue, the customer service rep of BPI advised to change my number that it is already registered in BPI and other services outside BPI. Do I really need to change my phone number just to use the new APP, BPI became incompetent on this part and it is very frustrating,
The new app does more harm rather than good.
My advice: why don’t you set up a research team to furnish you service including the app, set up a research team to study the best practices in the world to deliver best services.",1,FALSE,Incompetent App Designer,@RealConsumer,
1051,6/26/2023 16:21,Title says it all.,1,FALSE,PowerPoint UI,gonzo filipino,
1052,5/18/2023 0:22,i prefer the old bpi app. this new app cant reveal the cc number and the cvv.,1,FALSE,aww,Apollo Balitaan,"{'id': 36728757, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:30:23Z'}"
1053,9/10/2023 13:59,Laging failed ang registration! Kung pwede lang izero ang rating ng app na ‘to zinero ko na! 👎🏾👎🏾👎🏾,1,FALSE,Hindi gumagana ang pagregister,j-r-m-z,
1054,7/13/2023 8:00,JUST WITHDRAW YOUR MONEY IN BPI. BPI and BDO are the worst mobile banking app. should be NO STAR at all.,1,FALSE,WITHDRAW YOUR MONEY IN BPI,NbaAddict plus NFL,
1055,9/10/2023 15:39,"Registration pa pang, pahirapan na",1,FALSE,Registration of Device,siomai123,
1056,5/30/2023 22:56,Verification page palang nag eerror na at di na maka proceed means palpak 😪🥴,1,FALSE,Palpak,reepsaj,
1057,9/8/2023 7:40,Sobrang pre-historic talaga ng app.,1,FALSE,kolub,Ehdz1,
1058,7/21/2023 7:09,Nice,5,FALSE,Nice,kf dmkd djd dkd,
1059,6/22/2023 3:47,stupid app. stupid verification,1,FALSE,stupid devs,iaiaidi ntncicdk,
1060,9/11/2023 6:34,DON’T CLOSE THE OLD APP IF IT’S NOT FRIENDLY TO ALL IOS!,2,FALSE,NOT AVAILABLE TO OLD IOS,nick___00,
1061,6/21/2023 3:46,Another Basura at bulok nanaman na app,1,FALSE,Basura ta ininyo,hernanperez,
1062,7/21/2023 8:38,Good,5,FALSE,Good,inibiigguvu,
1063,7/7/2023 9:16,Good,5,FALSE,Good,hyy vgg,
1064,7/31/2023 5:16,useless crap mas okay pa yung dati,1,FALSE,bwiset na app,anihf,
1065,9/15/2023 5:57,THIS VERSION IS NOTHING COMPARED TO THE OLD ONE. I EXPERIENCE LATENCY MOST OF THE TIME EVEN IF THERE IS NO UPDATE REGARDING SYSTEM MAINTENANCE! POOR USER EXPERIENCE!,1,FALSE,LATENCY AT ITS BEST,..@@..@@,
1066,6/20/2023 10:10,Good,5,FALSE,Good,h ehe ejdn e,
1067,7/5/2023 17:08,ALWAYS UNABLE TO DISPLAY ACCOUNT INFORMATION!!!!!!,1,FALSE,🙃,Wkwkwkwkuqiai,
1068,9/15/2023 22:28,reg failed 👎👎👎,1,FALSE,reg failed 👎👎👎,(•)(•).i.,
1069,6/26/2023 7:00,YOU CANNOT PASTE ACCOUNT NUMBERS ON THE NEW BPI APP!!,3,FALSE,Pasting,CPU Clinical Clerk,
1070,9/15/2023 1:04,"HINDI AKO MAKALOG IN DUN SA VERIFICATION STAGE NILA KASE AYAW MAGSEND DUN SA NO. NA NEED SENDAN NUN VERIFICATION MSG THO MAY LOAD NAMAN AKO. 

ANG HINDI KO GETS BAKIT NEED NIYO GUMAWA NG BAGONG APP AT DI NA LANG IUPDATE YUN OLD E MAS OKS PA YUN KESA DITO E. SIGURO NAGRESIGN YUN DEVELOPER NUN TAPOS NGAYON INCOMPETITIVE NA APP NIYO NA HIRAP MAKA LOG IN. 

PAKIAYOS!!!",1,FALSE,WORST APP!!!!!!!!,Mikee_19,
1071,9/10/2023 12:16,IT WONT LET ME LOGIN MY ACCOUNT!!!! WHAT THE HELL PLEASE BRING BACK THE OLD APP!!!!!!,1,FALSE,THE WORST APP EVER!!!!,Mazikeen010,
1072,8/15/2023 7:00,Do not use BPI,1,FALSE,DO NOT USE BPI PLEASE,jabdiwhwnqmqmqmam,
1073,8/1/2023 4:07,Ugly app,1,FALSE,Pangit ng App,Nick Name00724,
1074,7/17/2023 3:32,NOT IPAD COMPATIBLE! THIS NEW BPI APP ASKS FOR SIM ON MY DEVICE. IPADS HAVE NO SMS.,1,FALSE,NOT IPAD COMPATIBLE,Ravishing angel,
1075,6/15/2023 12:37,"Napaka WALANG KWENTA
waste of time GADEMMET",1,FALSE,ZERO STARS,marthdon,
1076,4/13/2023 7:33,Where the hell is the QR GENERATOR?,1,FALSE,QR GENERATIR,daimengrui,
1077,8/8/2023 2:17,U CANNOT USE THE APP ALWAYS MAINTENANCE,1,FALSE,Hays,asmles,
1078,8/25/2023 2:42,AMPANGET!!!,1,FALSE,One word,💩 checkmate 💩,
1079,8/15/2023 1:08,THIS IS THE WORST UPDATE THAT I ENCOUNTER!,1,FALSE,WORST UPDATE,AlphaMcspice124,
1080,8/3/2023 1:34,apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay apple pay,2,TRUE,apple pay,Lance Borja,"{'id': 36728710, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:28:11Z'}"
1081,9/20/2023 17:21,"Wala talaga kayong palialam sa mga customers niyo. Hanggang ngaun hindi parin makalog in, always ""Message Sending Failed"" tapos wala parin update galing sa inyo kung ano dapat gagawin.",1,FALSE,No care at all,Ffs.03,
1082,9/20/2023 9:14,Ang pangit na nga ng application niyo ngayon kailangan pa naka ios 14 ka para idownload.,1,FALSE,REQUIRES IOS 14,potyuokohfs yunny,
1083,9/15/2023 10:27,nakakagigil ang walang katapusang maintenance na yan,1,FALSE,maintenance,gigil.ako,
1084,9/15/2023 7:35,"Yung totoo, di lang ako ang nakakapansin na every 15th or 30th nalang napipili nyong date para magsystem maintenance. Mag-invest din kayo sa magagaling na mga developers.",1,FALSE,NAKAKALOKA,jassyclassy,
1085,9/15/2023 6:58,Bat nyo pa papalitan yung lumang app na gumagana? di makalogin dito sa bago,1,FALSE,Hindi makalogin,kikaysikat,
1086,9/15/2023 5:27,Apakabagal,1,FALSE,Haysss,kapatayan,
1087,9/14/2023 10:08,Nag update nlng sana kayo ng app. Ang hassle mag transfer sa mga old user na lumipat sa new app. May key kineme pang hinihingi wala namang nag notifications na lumalabas!,1,FALSE,Panget ng app,BOLKRAG,
1088,8/26/2023 2:47,"Tangina nyo hindi ako makapag FT.
May bago na akong phone, nalipat ko na sim card ko sa bagong phone ko.
Bago magsucceed yung FT request, kailangan pa ng confirmation galing sa lumang phone, eh hindi na maregister yung lumang phone dahil bagong phone na yung naka-linked. Nireregister ko yung lumang phone gamit yung bagong sim card ko, ayaw naman. Edi tangina nyo, ilagay nyo sa terms nyo na bawal magpalit ng phone yung user.",1,FALSE,Hindi maka-Fund Transfer,Micko2313,
1089,8/3/2023 23:31,palpak new apps na to d maka send sa gcash ko d katulad dati,4,FALSE,pangit,ZaekAlley,
1090,8/3/2023 11:06,Mas ok pa ung luma. Pano makapagtransfer. Di mabuksan app.,1,FALSE,Trash. Always crashing.,scrubdeddy,
1091,7/21/2023 23:39,Ang hirap mag register dito sa new app. Hindi ma send yung message para makapasok sa app. Hassle para saming mga OFW.,1,FALSE,Hassle,OFW Kean,
1092,7/24/2023 23:58,Dark mode please.,3,FALSE,Dark mode,Pureplay2389,
1093,7/14/2023 8:29,Di ako makalogin. Naka plan ung phone ko using this bpi app tapos ung registered sim ko nasa dummy phone kasi naka plan pa nga. Need mag text using ung gamit ko phone na naka plan kaya di ako makabukas ng app.,1,FALSE,Login issue,Jyrho,
1094,7/11/2023 5:41,Mapapamura ka sa UI/UX nito parang hindi na test. Basta nalang nilabas ok na. Ang daming bad reviews pero yung admin wa pake.,1,FALSE,Mapapamura Ka!,Marclsg,
1095,7/7/2023 20:57,Bulok .,1,FALSE,Bulok,Cataros28,
1096,6/21/2023 5:16,nakakabwesit parin,1,FALSE,nakakabwesit parin,JohnM03,
1097,6/30/2023 4:53,Very convenient to use.,5,FALSE,BPI Mobile App,Fredman7813,
1098,6/15/2023 8:13,Hindi naman magamit kapag kailangan.,1,FALSE,Always crashing,Yumakuga00,
1099,6/8/2023 0:49,Panget ang labo atsaka parang mas complikado pa.. ok na yung dati. Pati kulay hindi maganda.. parang pinilit lang i update ang app. Masabi lang na na-update ito.,1,FALSE,Just to say they have updated the app,arcci.b,
1100,4/28/2023 11:31,No QR generator,2,FALSE,BPI,ner1111,
1101,5/29/2023 3:40,bulok,1,FALSE,walang silbi,0b0b bpi,
1102,5/20/2023 6:54,Terrible,1,FALSE,Terrible,Hustinita,"{'id': 36728528, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:20:31Z'}"
